"ID","Family","Genus","Species","Authority1","Infraname","Authority2"
"2459","Asteraceae","Helichrysum","italicum","(Roth) G. Don fil.",NA,NA
"4243","Asteraceae","Helichrysum","orientale","(L.) Vaill.",NA,NA
"5224","Asteraceae","Helichrysum","stoechas","(L.) Moench","ssp. barrelieri","(Ten.) Nyman"
"2461","Asteraceae","Helichrysum","stoechas","(L.) Moench",NA,NA
"2475","Asteraceae","Hieracium","pilosella","L.",NA,NA
"2476","Asteraceae","Hieracium","porrifolium","L.",NA,NA
"5226","Asteraceae","Hirtellina","lobelii","(DC.) Dittrich",NA,NA
"6204","Asteraceae","Hyoseris","scabra","L.",NA,NA
"2504","Asteraceae","Hypochoeris","achyrophorus","L.",NA,NA
"2502","Asteraceae","Hypochoeris","glabra","L.",NA,NA
"2503","Asteraceae","Hypochoeris","radicata","L.",NA,NA
"4679","Asteraceae","Inula","anatolica","Boiss.",NA,NA
"2507","Asteraceae","Inula","conyza","DC.",NA,NA
"2508","Asteraceae","Inula","hirta","L.",NA,NA
"2509","Asteraceae","Inula","montana","L.",NA,NA
"6700","Asteraceae","Jasonia","glutinosa","(L.) DC.",NA,NA
"2515","Asteraceae","Jasonia","tuberosa","(L.) DC.",NA,NA
"4435","Asteraceae","Jurinea","humilis","(Desf.) DC.",NA,NA
"6514","Asteraceae","Jurinea","mollis","(L.) Reichb.",NA,NA
"6881","Asteraceae","Klasea","flavescens","(L.) Holub","ssp. mucronata","(Desf.) Cantó & Rivas Mart."
"6704","Asteraceae","Klasea","flavescens","(L.) Holub",NA,NA
"3315","Asteraceae","Lactuca","saligna","L.",NA,NA
"2540","Asteraceae","Lactuca","serriola","L.",NA,NA
"2541","Asteraceae","Lactuca","viminea","(L.) J. & C. Presl",NA,NA
"2559","Asteraceae","Launaea","arborescens","(Batt.) Murb.",NA,NA
"6878","Asteraceae","Launaea","fragilis","(Asso) Pau",NA,NA
"6843","Asteraceae","Launaea","lanifera","Pau",NA,NA
"6706","Asteraceae","Launaea","nudicaulis","(L.) Hooker fil.",NA,NA
"2560","Asteraceae","Launaea","pumila","(Cav.) O. Kuntze",NA,NA
"2572","Asteraceae","Leontodon","hispidus","L.",NA,NA
"2571","Asteraceae","Leontodon","pyrenaicus","Gouan","ssp. helveticus","(Mérat) Finch & P.D. Sell"
"2573","Asteraceae","Leontodon","taraxacoides","(Vill.) Mérat","ssp. longirostris","Finch & P.D. Sell"
"6847","Asteraceae","Leontodon","taraxacoides","(Vill.) Mérat","ssp. taraxacoides",NA
"2575","Asteraceae","Leontodon","taraxacoides","(Vill.) Mérat",NA,NA
"6879","Asteraceae","Leontodon","tenuiflorus","(Gaudin) Rchb.",NA,NA
"6516","Asteraceae","Leontodon","tuberosum","Batt.",NA,NA
"3135","Asteraceae","Leontodon","tuberosus","L.",NA,NA
"2578","Asteraceae","Leucanthemopsis","pallida","(Miller) Heywood",NA,NA
"872","Asteraceae","Leucanthemum","heterophyllum","(Willd.) DC.",NA,NA
"2580","Asteraceae","Leucanthemum","vulgare","Lam.",NA,NA
"2582","Asteraceae","Leuzea","conifera","(L.) DC.",NA,NA
"5228","Asteraceae","Limbarda","crithmoides","(L.) Dumort.","ssp. longifolia","(Arcang.) Greuter"
"2609","Asteraceae","Logfia","minima","(Sm.) Dumort.",NA,NA
"5883","Asteraceae","Mantisalca","salmantica","(L.) Briq. & Cavillier",NA,NA
"6772","Asteraceae","Onopordum","acanthium","L.",NA,NA
"4261","Asteraceae","Onopordum","caricum","Hub.-Mor.",NA,NA
"5896","Asteraceae","Onopordum","corymbosum","Willk.",NA,NA
"1026","Asteraceae","Onopordum","cynarocephalum","Boiss. & Blanche",NA,NA
"6063","Asteraceae","Onopordum","illyricum","L.",NA,NA
"4864","Asteraceae","Otanthus","maritimus","(L.) Hoffmanns. & Link",NA,NA
"6665","Asteraceae","Pallenis","maritima","(L.) Greuter",NA,NA
"2757","Asteraceae","Pallenis","spinosa","(L.) Cass.",NA,NA
"2778","Asteraceae","Phagnalon","graecum","Boiss. & Heldr.",NA,NA
"2779","Asteraceae","Phagnalon","rupestre","(L.) DC.",NA,NA
"2780","Asteraceae","Phagnalon","saxatile","(L.) Cass.",NA,NA
"2796","Asteraceae","Picris","comosa","(Boiss.) B.D. Jackson",NA,NA
"4538","Asteraceae","Picris","galilaea","(Boiss.) Eig",NA,NA
"2797","Asteraceae","Picris","hieracioides","L.",NA,NA
"6876","Asteraceae","Pilosella","castellana","(Boiss. & Reut.) F.W.Schultz & Sch.Bip.",NA,NA
"4431","Asteraceae","Pilosella","vahlii","(Froel.) F.W.Schultz & Sch.Bip.",NA,NA
"6877","Asteraceae","Podospermum","laciniatum","(L.) DC.","ssp. decumbens","(Guss.) Gemeinholzer & Greuter"
"2854","Asteraceae","Prenanthes","purpurea","L.",NA,NA
"5675","Asteraceae","Ptilostemon","casabonae","(L.) W. Greuter",NA,NA
"4250","Asteraceae","Ptilostemon","chamaepeuce","(L.) Less.",NA,NA
"2868","Asteraceae","Pulicaria","odora","(L.) Reichenb.",NA,NA
"2869","Asteraceae","Pulicaria","paludosa","Link",NA,NA
"2907","Asteraceae","Reichardia","picroides","(L.) Roth",NA,NA
"2908","Asteraceae","Reichardia","tingitana","(L.) Roth",NA,NA
"6206","Asteraceae","Rhagadiolus","edulis","Gaertner",NA,NA
"2914","Asteraceae","Rhagadiolus","stellatus","(L.) Gaertner",NA,NA
"5929","Asteraceae","Santolina","chamaecyparissus","L.","ssp. squarrosa","(DC.) Nyman"
"2971","Asteraceae","Santolina","chamaecyparissus","L.",NA,NA
"6939","Asteraceae","Santolina","impressa","Hoffmanns. & Link",NA,NA
"5714","Asteraceae","Santolina","insularis","(Gennari ex Fiori) Arrigoni",NA,NA
"2997","Asteraceae","Scolymus","hispanicus","L.",NA,NA
"3001","Asteraceae","Scorzonera","austriaca","Willd.",NA,NA
"4977","Asteraceae","Scorzonera","crispatula","(Boiss.) Boiss.",NA,NA
"3002","Asteraceae","Scorzonera","crocifolia","Sibth. & Sm.",NA,NA
"6520","Asteraceae","Scorzonera","elata","Boiss.",NA,NA
"3000","Asteraceae","Scorzonera","graminifolia","L.",NA,NA
"5941","Asteraceae","Scorzonera","hispanica","L.",NA,NA
"5943","Asteraceae","Scorzonera","laciniata","L.",NA,NA
"4065","Asteraceae","Scorzonera","papposa","DC.",NA,NA
"4058","Asteraceae","Scorzonera","phaeopappa","(Boiss.) Boiss.",NA,NA
"4866","Asteraceae","Senecio","bicolor","(Willd.) Tod.",NA,NA
"4453","Asteraceae","Senecio","boissieri","DC.",NA,NA
"3013","Asteraceae","Senecio","doronicum","(L.) L.",NA,NA
"4758","Asteraceae","Senecio","elodes","Boiss. ex DC.",NA,NA
"3015","Asteraceae","Senecio","gallicus","Chaix",NA,NA
"3016","Asteraceae","Senecio","incanus","L.","ssp. incanus",NA
"3017","Asteraceae","Senecio","jacobaea","L.",NA,NA
"6127","Asteraceae","Senecio","leucanthemifolius","Poir.","ssp. vernalis","(Waldst. & Kit.) Greuter"
"4661","Asteraceae","Senecio","lividus","L.",NA,NA
"3014","Asteraceae","Senecio","nemorensis","(C.C. Gmelin) Celak.","ssp. fuchsii","(C.C. Gmelin) Celak."
"4760","Asteraceae","Senecio","nevadensis","Boiss. & Reuter",NA,NA
"4455","Asteraceae","Senecio","pyrenaicus","Loefl.","ssp. carpetanus","(Willk.) Rivas Martínez"
"3019","Asteraceae","Senecio","sylvaticus","L.",NA,NA
"3020","Asteraceae","Senecio","vulgaris","L.",NA,NA
"4980","Asteraceae","Serratula","nudicaulis","(L.) DC.",NA,NA
"3024","Asteraceae","Serratula","tinctoria","L.",NA,NA
"5951","Asteraceae","Silybum","marianum","(L.) Gaertner",NA,NA
"4868","Asteraceae","Solidago","litoralis","Savi",NA,NA
"3051","Asteraceae","Solidago","virgaurea","L.",NA,NA
"3053","Asteraceae","Sonchus","asper","(L.) Hill","ssp. asper",NA
"5956","Asteraceae","Sonchus","asper","(L.) Hill","ssp. glaucescens","(Jordan) Ball"
"3052","Asteraceae","Sonchus","asper","(L.) Hill",NA,NA
"3054","Asteraceae","Sonchus","oleraceus","L.",NA,NA
"3056","Asteraceae","Sonchus","tenerrimus","L.",NA,NA
"3075","Asteraceae","Staehelina","dubia","L.",NA,NA
"3094","Asteraceae","Tanacetum","corymbosum","(L.) Schultz Bip.",NA,NA
"4254","Asteraceae","Tanacetum","praeteritum","(Horw.) Heywood",NA,NA
"1423","Asteraceae","Taraxacum","alpinum","Hegetschw.",NA,NA
"5965","Asteraceae","Taraxacum","campylodes","G.E.Haglund",NA,NA
"7015","Asteraceae","Taraxacum","erythrospermum","Andrz. ex Besser",NA,NA
"4836","Asteraceae","Taraxacum","fulvum","Raunk.",NA,NA
"6210","Asteraceae","Taraxacum","hybernum","Stev.",NA,NA
"3105","Asteraceae","Telekia","speciosissima","(L.) Less.",NA,NA
"6755","Asteraceae","Tephroseris","coincyi","(Rouy) Holub",NA,NA
"3157","Asteraceae","Tolpis","barbata","(L.) Gaertner",NA,NA
"4665","Asteraceae","Tolpis","umbellata","Bertol.",NA,NA
"5975","Asteraceae","Tragopogon","dubius","Scop.",NA,NA
"6455","Asteraceae","Tragopogon","lassithicus","Rech. fil.",NA,NA
"3161","Asteraceae","Tragopogon","porrifolius","L.","ssp. australis","(Jordan) Nyman"
"6212","Asteraceae","Tragopogon","porrifolius","L.","ssp. longirostris","(Sch.Bip.) Greuter"
"4949","Asteraceae","Urospermum","dalechampii","(L.) Scop. ex F.W. Schmidt",NA,NA
"3209","Asteraceae","Urospermum","picroides","(L.) Scop. Ex F.W. Schmidt",NA,NA
"3210","Asteraceae","Ursinia","anthemoides","(L.) Poiret",NA,NA
"3262","Asteraceae","Xanthium","spinosum","L.",NA,NA
"6129","Asteraceae","Xanthium","strumarium","L.",NA,NA
"3338","Asteraceae","Xeranthemum","annuum","L.",NA,NA
"4951","Asteraceae","Xeranthemum","inapertum","(L.) Miller",NA,NA
"1902","Athyriaceae","Athyrium","filix-femina","(L.) Roth",NA,NA
"2506","Balsaminaceae","Impatiens","parviflora","DC.",NA,NA
"5232","Berberidaceae","Berberis","cretica","L.",NA,NA
"5730","Berberidaceae","Berberis","libanotica","C. K. Schneider",NA,NA
"1922","Berberidaceae","Berberis","vulgaris","L.","ssp. australis","(Boiss.) Heywood"
"5129","Berberidaceae","Berberis","vulgaris","L.",NA,NA
"3354","Betulaceae","Alnus","glutinosa","(L.) Gaertner",NA,NA
"5234","Betulaceae","Alnus","orientalis","Decne.",NA,NA
"3382","Betulaceae","Betula","pendula","Roth","var. pendula",NA
"3379","Betulaceae","Betula","pendula","Roth",NA,NA
"3380","Betulaceae","Betula","pubescens","Ehrh.",NA,NA
"5557","Betulaceae","Carpinus","betulus","L.",NA,NA
"4502","Betulaceae","Carpinus","orientalis","Mill.",NA,NA
"3467","Betulaceae","Corylus","avellana","L.",NA,NA
"5236","Betulaceae","Ostrya","carpinifolia","Scop.",NA,NA
"1933","Blechnaceae","Blechnum","spicant","(L.) Roth",NA,NA
"6214","Boraginaceae","Alkanna","tinctoria","(L.) Tausch","ssp. tinctoria",NA
"1793","Boraginaceae","Alkanna","tinctoria","(L.) Tausch",NA,NA
"5771","Boraginaceae","Anchusa","arvensis","(L.) Bieb.",NA,NA
"5773","Boraginaceae","Anchusa","azurea","Miller",NA,NA
"6134","Boraginaceae","Anchusa","humilis","(Desf.) I.M.Johnst.",NA,NA
"6534","Boraginaceae","Anchusa","leptophylla","Roemer & Schultes","ssp. leptophylla",NA
"1816","Boraginaceae","Anchusa","variegata","(L.) Lehm.",NA,NA
"6216","Boraginaceae","Buglossoides","arvensis","(L.) I.M.Johnst.",NA,NA
"1955","Boraginaceae","Buglossoides","purpurocaerulea","(L.) I.M. Johnston",NA,NA
"6067","Boraginaceae","Cynoglossum","aucheri","(A. DC.) Greuter & Burdet",NA,NA
"5827","Boraginaceae","Cynoglossum","cheirifolium","L.",NA,NA
"2203","Boraginaceae","Cynoglossum","clandestinum","Desf.",NA,NA
"6637","Boraginaceae","Echiochilon","fruticosum","Desf.",NA,NA
"5238","Boraginaceae","Echium","angustifolium","Miller",NA,NA
"5836","Boraginaceae","Echium","asperrimum","Lam.",NA,NA
"6650","Boraginaceae","Echium","boissieri","Steudel",NA,NA
"6678","Boraginaceae","Echium","creticum","L.",NA,NA
"3493","Boraginaceae","Echium","humile","Desf.",NA,NA
"3494","Boraginaceae","Echium","plantagineum","L.",NA,NA
"3495","Boraginaceae","Echium","vulgare","L.","ssp. pustulatum","(Sm.) E. Schmid & Gams"
"3496","Boraginaceae","Echium","vulgare","L.",NA,NA
"6882","Boraginaceae","Glandora","diffusa","(Lag.) D.C.Thomas",NA,NA
"6883","Boraginaceae","Glandora","prostrata","(Loisel.) D.C.Thomas","ssp. lusitanica","(Samp.) D.C.Thomas"
"6884","Boraginaceae","Glandora","prostrata","(Loisel.) D.C.Thomas",NA,NA
"2463","Boraginaceae","Heliotropium","europaeum","L.",NA,NA
"3312","Boraginaceae","Heliotropium","hirsutissimum","Grauer",NA,NA
"3615","Boraginaceae","Lithodora","fruticosa","(L.) Griseb.",NA,NA
"5240","Boraginaceae","Lithodora","hispidula","(Sm.) Griseb.","ssp. versicolor","Meikle"
"3870","Boraginaceae","Lithodora","hispidula","(Sibth. & Sm.) Griseb.",NA,NA
"2691","Boraginaceae","Myosotis","alpestris","F.W. Schmidt",NA,NA
"4824","Boraginaceae","Myosotis","ramosissima","Rochel",NA,NA
"2699","Boraginaceae","Neatostema","apulum","(L.) I.M. Johnston",NA,NA
"5894","Boraginaceae","Nonea","echioides","(L.) Roemer & Schultes",NA,NA
"5242","Boraginaceae","Onosma","caespitosa","Kotschy",NA,NA
"5244","Boraginaceae","Onosma","fruticosa","Labill.",NA,NA
"5246","Boraginaceae","Onosma","mitis","Boiss. & Heldr.",NA,NA
"2870","Boraginaceae","Pulmonaria","officinalis","L.",NA,NA
"3090","Boraginaceae","Symphytum","tuberosum","L.",NA,NA
"1779","Brassicaceae","Aethionema","saxatile","(L.) R. Br.",NA,NA
"5248","Brassicaceae","Alyssum","akamasicum","B.L. Burtt",NA,NA
"1806","Brassicaceae","Alyssum","alyssoides","(L.) L.",NA,NA
"3859","Brassicaceae","Alyssum","caricum","T. R. Dudley & Huber-Morath",NA,NA
"5250","Brassicaceae","Alyssum","chondrogynum","B.L. Burtt",NA,NA
"3288","Brassicaceae","Alyssum","corsicum","Duby",NA,NA
"5252","Brassicaceae","Alyssum","cypricum","E. I. Nyárády",NA,NA
"6457","Brassicaceae","Alyssum","fragillimum","(Bald.) Rech.f.",NA,NA
"6069","Brassicaceae","Alyssum","fulvescens","Sm.",NA,NA
"5762","Brassicaceae","Alyssum","montanum","L.",NA,NA
"4388","Brassicaceae","Alyssum","pyrenaicum","Lapeyr.",NA,NA
"1807","Brassicaceae","Alyssum","serpyllifolium","Desf.",NA,NA
"4264","Brassicaceae","Alyssum","simplex","Rudolphi",NA,NA
"6459","Brassicaceae","Alyssum","sphacioticum","Boiss. & Heldr.",NA,NA
"4390","Brassicaceae","Alyssum","spinosum","L.",NA,NA
"6119","Brassicaceae","Alyssum","szovitsianum","Fisch. and Mey.",NA,NA
"5254","Brassicaceae","Alyssum","troodi","Boiss.",NA,NA
"1848","Brassicaceae","Arabidopsis","thaliana","(L:) Heynh.",NA,NA
"5256","Brassicaceae","Arabis","cypria","Holmboe",NA,NA
"1849","Brassicaceae","Arabis","hirsuta","(L.) Scop.",NA,NA
"4762","Brassicaceae","Arabis","margaritae","Talavera",NA,NA
"5258","Brassicaceae","Arabis","purpurea","Sm.",NA,NA
"1850","Brassicaceae","Arabis","turrita","L.",NA,NA
"1851","Brassicaceae","Arabis","verna","(L.) R. Br.",NA,NA
"1928","Brassicaceae","Biscutella","baetica","Boiss. & Reuter",NA,NA
"1929","Brassicaceae","Biscutella","didyma","L.",NA,NA
"1930","Brassicaceae","Biscutella","laevigata","L.",NA,NA
"1931","Brassicaceae","Biscutella","lyrata","L.",NA,NA
"5794","Brassicaceae","Biscutella","valentina","(L.) Heywood",NA,NA
"4624","Brassicaceae","Brassica","barrelieri","(L.) Janka",NA,NA
"6836","Brassicaceae","Brassica","fruticulosa","Cyr.",NA,NA
"5260","Brassicaceae","Brassica","hilarionis","Post",NA,NA
"5798","Brassicaceae","Brassica","repanda","(Willd.) DC.",NA,NA
"1942","Brassicaceae","Brassica","tournefortii","Gouan",NA,NA
"4870","Brassicaceae","Cakile","maritima","Scop.",NA,NA
"5803","Brassicaceae","Camelina","microcarpa","Andrz. ex DC.",NA,NA
"1985","Brassicaceae","Capsella","bursa-pastoris","(L.) Medicus",NA,NA
"1986","Brassicaceae","Cardamine","heptaphylla","(Vill.) O.E. Schulz",NA,NA
"1987","Brassicaceae","Cardamine","hirsuta","L.",NA,NA
"1988","Brassicaceae","Cardamine","pratensis","L.",NA,NA
"2021","Brassicaceae","Carrichtera","annua","(L.) DC.",NA,NA
"2130","Brassicaceae","Clypeola","jonthlaspi","L.",NA,NA
"2247","Brassicaceae","Diplotaxis","catholica","(L.) DC.",NA,NA
"2248","Brassicaceae","Diplotaxis","erucoides","(L.) DC.",NA,NA
"2249","Brassicaceae","Diplotaxis","harra","(Forskal) Boiss",NA,NA
"6676","Brassicaceae","Diplotaxis","ilorcitana","(Sennen) C.Aedo Pérez, Mart.-Laborde & J.F.Mu",NA,NA
"6536","Brassicaceae","Diplotaxis","tenuifolia","(L.) DC.",NA,NA
"4764","Brassicaceae","Draba","hispanica","Boiss.","ssp. laderoi","Rivas Mart., M.E. García & Penas"
"2289","Brassicaceae","Erophila","verna","(L.) Chevall",NA,NA
"2290","Brassicaceae","Eruca","vesicaria","(L.) Cav.",NA,NA
"2291","Brassicaceae","Erucastrum","nasturtiifolium","(Poiret) O.E. Schulz",NA,NA
"2292","Brassicaceae","Erucastrum","virgatum","(J. & C. Presl) C. Presl",NA,NA
"2296","Brassicaceae","Erysimum","graecum","Boiss. & Heldr.",NA,NA
"5262","Brassicaceae","Erysimum","kykkoticum","Hadjik. & Alziar",NA,NA
"5867","Brassicaceae","Hirschfeldia","incana","(L.) Lagrèze-Fossat",NA,NA
"4766","Brassicaceae","Hormathophylla","purpurea","(Lag. & Rodr.) P. Küpfer",NA,NA
"2490","Brassicaceae","Hornungia","petraea","(L.) Reichenb.",NA,NA
"2492","Brassicaceae","Hymenolobus","procumbens","(L.) Nutt.",NA,NA
"4683","Brassicaceae","Iberis","carica","Bornm.",NA,NA
"3314","Brassicaceae","Iberis","pruitii","Tineo",NA,NA
"6071","Brassicaceae","Isatis","tinctoria","L.",NA,NA
"2532","Brassicaceae","Kernera","saxatilis","(L.) Reichenb.",NA,NA
"6960","Brassicaceae","Lepidium","draba","L.",NA,NA
"5879","Brassicaceae","Lepidium","graminifolium","L.",NA,NA
"2577","Brassicaceae","Lepidium","subulatum","L.",NA,NA
"6802","Brassicaceae","Lobularia","libyca","(Viv.) Webb & Berthel.",NA,NA
"6712","Brassicaceae","Lobularia","maritima","(L.) Desv.",NA,NA
"6962","Brassicaceae","Malcolmia","africana","(L.) R. Br.",NA,NA
"6218","Brassicaceae","Malcolmia","flexuosa","(Sm.) Sm.",NA,NA
"2638","Brassicaceae","Malcolmia","graeca","Boiss. & Spruner","ssp. bicolor","(Boiss. & Heldr.) A.L. Stork"
"6463","Brassicaceae","Malcolmia","littorea","(L.) R.Br.",NA,NA
"5668","Brassicaceae","Malcolmia","pulchella","(DC.) Boiss.",NA,NA
"6804","Brassicaceae","Malcolmia","pygmaea","(DC.) Boiss.",NA,NA
"2642","Brassicaceae","Matthiola","fruticulosa","(L.) Maire","ssp. fruticulosa",NA
"5886","Brassicaceae","Matthiola","fruticulosa","(L.) Maire",NA,NA
"6853","Brassicaceae","Matthiola","parviflora","(Schousboe) R. Br.",NA,NA
"6465","Brassicaceae","Matthiola","tricuspidata","(L.) R.Br.",NA,NA
"2687","Brassicaceae","Moricandia","arvensis","(L.) DC.",NA,NA
"4441","Brassicaceae","Murbeckiella","boryi","(Boiss.) Rothm.",NA,NA
"6922","Brassicaceae","Neslia","paniculata","(L.) Desv.",NA,NA
"6885","Brassicaceae","Ptilotrichum","lapeyrousianum","(Jord.) Jord.",NA,NA
"2904","Brassicaceae","Raphanus","raphanistrum","L.",NA,NA
"2906","Brassicaceae","Rapistrum","rugosum","(L.) All.","ssp. rugosum",NA
"2905","Brassicaceae","Rapistrum","rugosum","(L.) All.",NA,NA
"5953","Brassicaceae","Sisymbrium","irio","L.",NA,NA
"4577","Brassicaceae","Sisymbrium","orientale","L.",NA,NA
"3103","Brassicaceae","Teesdalia","coronopifolia","(J.P. Bergeret) Thell.",NA,NA
"3104","Brassicaceae","Teesdalia","nudicaulis","(L.) R. Br.",NA,NA
"3134","Brassicaceae","Thlaspi","perfoliatum","L.",NA,NA
"5688","Brassicaceae","Vella","lucentina","M.B. Crespo",NA,NA
"5995","Buxaceae","Buxus","balearica","Lam.",NA,NA
"1968","Buxaceae","Buxus","sempervirens","L.",NA,NA
"2734","Cactaceae","Opuntia","maxima","Miller",NA,NA
"4999","Campanulaceae","Asyneuma","giganteum","(Boiss.) Bornm.",NA,NA
"5001","Campanulaceae","Asyneuma","limonifolium","(L.) Janchen","ssp. limonifolium",NA
"5005","Campanulaceae","Campanula","aizoides","Greuter",NA,NA
"5007","Campanulaceae","Campanula","aizoon","Boiss. & Spruner",NA,NA
"5009","Campanulaceae","Campanula","albanica","Witasek","ssp. albanica",NA
"5011","Campanulaceae","Campanula","andrewsii","A. DC.","ssp. andrewsii",NA
"5013","Campanulaceae","Campanula","asperuloides","(Boiss. & Orph.) Engler",NA,NA
"5113","Campanulaceae","Campanula","barbata","L.",NA,NA
"5015","Campanulaceae","Campanula","calaminthifolia","Lam.",NA,NA
"5017","Campanulaceae","Campanula","celsii","A. DC.","ssp. carystea","Phitos"
"5019","Campanulaceae","Campanula","celsii","A. DC.","ssp. celsii",NA
"5021","Campanulaceae","Campanula","celsii","A. DC.","ssp. parnesia","Phitos"
"5023","Campanulaceae","Campanula","celsii","A. DC.","ssp. spathulifolia","(Turrill) Phitos"
"5115","Campanulaceae","Campanula","cervicaria","L.",NA,NA
"5117","Campanulaceae","Campanula","cochleariifolia","Lam.",NA,NA
"5027","Campanulaceae","Campanula","cretica","(A. DC.) D. Dietr.",NA,NA
"5029","Campanulaceae","Campanula","creutzburgii","Greuter",NA,NA
"5031","Campanulaceae","Campanula","cymaea","Phitos",NA,NA
"6221","Campanulaceae","Campanula","delicatula","Boiss.",NA,NA
"1978","Campanulaceae","Campanula","drabifolia","Sibth. & Sm.",NA,NA
"5099","Campanulaceae","Campanula","elatinoides","Moretti",NA,NA
"4628","Campanulaceae","Campanula","erinus","L.",NA,NA
"5035","Campanulaceae","Campanula","formanekiana","Degen & Dörfler",NA,NA
"5037","Campanulaceae","Campanula","garganica","Ten.","ssp. cephallenica","(Feer) Hayek"
"1979","Campanulaceae","Campanula","glomerata","L.",NA,NA
"5039","Campanulaceae","Campanula","goulimyi","Turrill",NA,NA
"5041","Campanulaceae","Campanula","hagielia","Boiss.",NA,NA
"4534","Campanulaceae","Campanula","hierosolymitana","Boiss.",NA,NA
"5043","Campanulaceae","Campanula","incurva","A. DC.",NA,NA
"5101","Campanulaceae","Campanula","latifolia","L.",NA,NA
"5045","Campanulaceae","Campanula","lingulata","Waldst. & Kit.",NA,NA
"4630","Campanulaceae","Campanula","lusitanica","L.",NA,NA
"4685","Campanulaceae","Campanula","lyrata","Lam.","ssp. lyrata",NA
"5049","Campanulaceae","Campanula","merxmuelleri","Phitos",NA,NA
"5125","Campanulaceae","Campanula","mollis","L.",NA,NA
"5051","Campanulaceae","Campanula","oreadum","Boiss. & Heldr.",NA,NA
"5053","Campanulaceae","Campanula","pangea","Hartvig",NA,NA
"5055","Campanulaceae","Campanula","pelviformis","Lam.",NA,NA
"5131","Campanulaceae","Campanula","peregrina","L.",NA,NA
"5057","Campanulaceae","Campanula","persicifolia","L.","ssp. persicifolia",NA
"6886","Campanulaceae","Campanula","pichleri","Vis.",NA,NA
"5103","Campanulaceae","Campanula","raineri","Perpenti",NA,NA
"5059","Campanulaceae","Campanula","ramosissima","Sm.",NA,NA
"1980","Campanulaceae","Campanula","rapunculoides","L.",NA,NA
"1981","Campanulaceae","Campanula","rapunculus","L.",NA,NA
"5061","Campanulaceae","Campanula","rhodensis","A. DC.",NA,NA
"5119","Campanulaceae","Campanula","rhomboidalis","L.",NA,NA
"5025","Campanulaceae","Campanula","rumeliana","(Hampe) Vatke","ssp. chalcidica","(Buser) Greuter & Burdet"
"5063","Campanulaceae","Campanula","sartorii","Boiss. & Heldr.",NA,NA
"5065","Campanulaceae","Campanula","saxatilis","L.","ssp. saxatilis",NA
"5121","Campanulaceae","Campanula","scheuchzeri","Vill.",NA,NA
"5067","Campanulaceae","Campanula","sparsa","Friv.",NA,NA
"5069","Campanulaceae","Campanula","spatulata","Sm.","ssp. filicaulis","(Halácsy) Phitos"
"5071","Campanulaceae","Campanula","spatulata","Sm.","ssp. spatulata",NA
"5073","Campanulaceae","Campanula","spatulata","Sm.","ssp. spruneriana","(Hampe) Hayek"
"1982","Campanulaceae","Campanula","spicata","L.",NA,NA
"5670","Campanulaceae","Campanula","sulphurea","Boiss.",NA,NA
"5075","Campanulaceae","Campanula","thessala","Maire",NA,NA
"5123","Campanulaceae","Campanula","thyrsoides","L.","ssp. thyrsoides",NA
"5077","Campanulaceae","Campanula","topaliana","Beauverd","ssp. cordifolia","Phitos"
"5079","Campanulaceae","Campanula","topaliana","Beauverd","ssp. topaliana",NA
"1983","Campanulaceae","Campanula","trachelium","L.",NA,NA
"5081","Campanulaceae","Campanula","tubulosa","Lam.",NA,NA
"5083","Campanulaceae","Campanula","versicolor","Andrews",NA,NA
"5085","Campanulaceae","Edraianthus","graminifolius","(L.) A. DC.","ssp. graminifolius",NA
"5087","Campanulaceae","Edraianthus","parnassicus","(Boiss. & Spruner) Halácsy",NA,NA
"4433","Campanulaceae","Jasione","crispa","(Pourret) Samp.",NA,NA
"5089","Campanulaceae","Jasione","heldreichii","Boiss. & Orph.",NA,NA
"5107","Campanulaceae","Jasione","montana","L.","ssp. montana",NA
"2513","Campanulaceae","Jasione","montana","L.",NA,NA
"5091","Campanulaceae","Jasione","orbiculata","Velen.",NA,NA
"5093","Campanulaceae","Legousia","falcata","(Ten.) Janchen",NA,NA
"6224","Campanulaceae","Legousia","pentagonia","(L.) Druce",NA,NA
"6226","Campanulaceae","Legousia","speculum-veneris","(L.) Chaix",NA,NA
"3871","Campanulaceae","Michauxia","campanuloides","L'Hér.",NA,NA
"5095","Campanulaceae","Petromarula","pinnata","(L.) A. DC.",NA,NA
"2792","Campanulaceae","Physoplexis","comosa","(L.) Schur",NA,NA
"5109","Campanulaceae","Phyteuma","betonicifolium","Vill.",NA,NA
"4366","Campanulaceae","Phyteuma","charmelii","Vill.",NA,NA
"5111","Campanulaceae","Phyteuma","hemisphaericum","L.",NA,NA
"4368","Campanulaceae","Phyteuma","orbiculare","L.",NA,NA
"2793","Campanulaceae","Phyteuma","ovatum","Honckeny",NA,NA
"2794","Campanulaceae","Phyteuma","scheuchzeri","All.",NA,NA
"2795","Campanulaceae","Phyteuma","spicatum","L.",NA,NA
"5097","Campanulaceae","Solenopsis","minuta","(L.) C. Presl","ssp. annua","Greuter & al."
"5127","Campanulaceae","Trachelium","caeruleum","L.",NA,NA
"3260","Campanulaceae","Wahlenbergia","hederacea","(L.) Reichenb.",NA,NA
"2026","Cannabaceae","Celtis","australis","L.",NA,NA
"5266","Cannabaceae","Celtis","tournefortii","Lam.",NA,NA
"3295","Capparaceae","Capparis","spinosa","L.","var. spinosa",NA
